V1	V2
2230	311225at7147	db3a
2231	311793at7147	db3a
2232	313075at7147	db3a
2233	313486at7147	db3a
2234	313877at7147	db3a
2235	314575at7147	db3a
2236	314745at7147	db3a
2237	315296at7147	db3a
2238	315452at7147	db3a
2239	315852at7147	db3a
2240	316446at7147	db3a
2241	316714at7147	db3a
2242	318425at7147	db3a
2243	318442at7147	db3a
2244	319697at7147	db3a
2245	320376at7147	db3a
2246	32054at7147	db3a
2247	320558at7147	db3a
2248	32137at7147	db3a
2249	322179at7147	db3a
2250	322321at7147	db3a
2251	322366at7147	db3a
2252	322474at7147	db3a
2253	32293at7147	db3a
2254	323057at7147	db3a
2255	323574at7147	db3a
2256	324327at7147	db3a
2257	32487at7147	db3a
2258	325191at7147	db3a
2259	325909at7147	db3a
2260	326706at7147	db3a
2261	326977at7147	db3a
2262	32720at7147	db3a
2263	327727at7147	db3a
2264	328111at7147	db3a
2265	328340at7147	db3a
2266	328774at7147	db3a
2267	331273at7147	db3a
2268	331780at7147	db3a
2269	332277at7147	db3a
2270	332289at7147	db3a
2271	33238at7147	db3a
2272	33296at7147	db3a
2273	333748at7147	db3a
2274	333919at7147	db3a
2275	333974at7147	db3a
2276	334671at7147	db3a
2277	33512at7147	db3a
2278	335718at7147	db3a
2279	336225at7147	db3a
2280	337144at7147	db3a
2281	337170at7147	db3a
2282	337205at7147	db3a
2283	337991at7147	db3a
2284	34040at7147	db3a
2285	3413at7147	db3a
2286	342481at7147	db3a
2287	34256at7147	db3a
2288	343082at7147	db3a
2289	343220at7147	db3a
2290	343684at7147	db3a
2291	344542at7147	db3a
2292	344902at7147	db3a
2293	34542at7147	db3a
2294	347246at7147	db3a
2295	34796at7147	db3a
2296	348842at7147	db3a
2297	349505at7147	db3a
2298	349975at7147	db3a
2299	350842at7147	db3a
2300	350973at7147	db3a
2301	35151at7147	db3a
2302	351540at7147	db3a
2303	35281at7147	db3a
2304	35945at7147	db3a
2305	37183at7147	db3a
2306	39130at7147	db3a
2307	39793at7147	db3a
2308	40528at7147	db3a
2309	40535at7147	db3a
2310	40670at7147	db3a
2311	40846at7147	db3a
2312	41747at7147	db3a
2313	41881at7147	db3a
2314	43302at7147	db3a
2315	44395at7147	db3a
2316	4573at7147	db3a
2317	45930at7147	db3a
2318	4606at7147	db3a
2319	46874at7147	db3a
2320	47694at7147	db3a
2321	47737at7147	db3a
2322	47890at7147	db3a
2323	48836at7147	db3a
2324	49412at7147	db3a
2325	50224at7147	db3a
2326	5213at7147	db3a
2327	5263at7147	db3a
2328	54547at7147	db3a
2329	54562at7147	db3a
2330	54637at7147	db3a
2331	54654at7147	db3a
2332	54788at7147	db3a
2333	54916at7147	db3a
2334	54967at7147	db3a
2335	54985at7147	db3a
2336	55009at7147	db3a
2337	55089at7147	db3a
2338	55110at7147	db3a
2339	55132at7147	db3a
2340	55241at7147	db3a
2341	55263at7147	db3a
2342	55290at7147	db3a
2343	55332at7147	db3a
2344	55336at7147	db3a
2345	55366at7147	db3a
2346	55423at7147	db3a
2347	55434at7147	db3a
2348	55441at7147	db3a
2349	55475at7147	db3a
2350	55543at7147	db3a
2351	55587at7147	db3a
2352	55608at7147	db3a
2353	55637at7147	db3a
2354	55702at7147	db3a
2355	55810at7147	db3a
2356	55886at7147	db3a
2357	55949at7147	db3a
2358	56081at7147	db3a
2359	56158at7147	db3a
2360	56185at7147	db3a
2361	56254at7147	db3a
2362	56279at7147	db3a
2363	56314at7147	db3a
2364	56337at7147	db3a
2365	56662at7147	db3a
2366	56913at7147	db3a
2367	57082at7147	db3a
2368	57152at7147	db3a
2369	57426at7147	db3a
2370	58103at7147	db3a
2371	58183at7147	db3a
2372	58248at7147	db3a
2373	58382at7147	db3a
2374	58438at7147	db3a
2375	5845at7147	db3a
2376	5858at7147	db3a
2377	58828at7147	db3a
2378	59036at7147	db3a
2379	59056at7147	db3a
2380	59098at7147	db3a
2381	59146at7147	db3a
2382	59214at7147	db3a
2383	59501at7147	db3a
2384	59603at7147	db3a
2385	59758at7147	db3a
2386	59885at7147	db3a
2387	59908at7147	db3a
2388	59991at7147	db3a
2389	60091at7147	db3a
2390	60174at7147	db3a
2391	60271at7147	db3a
2392	60315at7147	db3a
2393	60381at7147	db3a
2394	60499at7147	db3a
2395	60656at7147	db3a
2396	60688at7147	db3a
2397	60708at7147	db3a
2398	60719at7147	db3a
2399	60826at7147	db3a
2400	60885at7147	db3a
2401	60941at7147	db3a
2402	61082at7147	db3a
2403	61113at7147	db3a
2404	61242at7147	db3a
2405	61255at7147	db3a
2406	61340at7147	db3a
2407	61509at7147	db3a
2408	61559at7147	db3a
2409	61710at7147	db3a
2410	61713at7147	db3a
2411	61750at7147	db3a
2412	61797at7147	db3a
2413	61842at7147	db3a
2414	61879at7147	db3a
2415	61928at7147	db3a
2416	61941at7147	db3a
2417	61986at7147	db3a
2418	62066at7147	db3a
2419	62144at7147	db3a
2420	62560at7147	db3a
2421	62860at7147	db3a
2422	62912at7147	db3a
2423	62957at7147	db3a
2424	63014at7147	db3a
2425	63030at7147	db3a
2426	63036at7147	db3a
2427	63096at7147	db3a
2428	63138at7147	db3a
2429	63142at7147	db3a
2430	63177at7147	db3a
2431	63447at7147	db3a
2432	63492at7147	db3a
2433	63539at7147	db3a
2434	63585at7147	db3a
2435	63673at7147	db3a
2436	63727at7147	db3a
2437	64036at7147	db3a
2438	64050at7147	db3a
2439	64158at7147	db3a
2440	64351at7147	db3a
2441	64413at7147	db3a
2442	64696at7147	db3a
2443	64810at7147	db3a
2444	64968at7147	db3a
2445	65041at7147	db3a
2446	65232at7147	db3a
2447	65323at7147	db3a
2448	65376at7147	db3a
2449	65380at7147	db3a
2450	65537at7147	db3a
2451	66348at7147	db3a
2452	66349at7147	db3a
2453	66414at7147	db3a
2454	66457at7147	db3a
2455	66514at7147	db3a
2456	66567at7147	db3a
2457	66702at7147	db3a
2458	66927at7147	db3a
2459	67025at7147	db3a
2460	67045at7147	db3a
2461	67170at7147	db3a
2462	67335at7147	db3a
2463	67347at7147	db3a
2464	67866at7147	db3a
2465	67949at7147	db3a
2466	67989at7147	db3a
2467	68004at7147	db3a
2468	68535at7147	db3a
2469	68567at7147	db3a
2470	68696at7147	db3a
2471	68729at7147	db3a
2472	68897at7147	db3a
2473	68930at7147	db3a
2474	69070at7147	db3a
2475	69182at7147	db3a
2476	69198at7147	db3a
2477	69246at7147	db3a
2478	69398at7147	db3a
2479	69478at7147	db3a
2480	6974at7147	db3a
2481	69823at7147	db3a
2482	69925at7147	db3a
2483	70036at7147	db3a
2484	70115at7147	db3a
2485	70276at7147	db3a
2486	70680at7147	db3a
2487	70721at7147	db3a
2488	70941at7147	db3a
2489	71020at7147	db3a
2490	71146at7147	db3a
2491	71177at7147	db3a
2492	71183at7147	db3a
2493	71239at7147	db3a
2494	71282at7147	db3a
2495	71309at7147	db3a
2496	71660at7147	db3a
2497	72074at7147	db3a
2498	72148at7147	db3a
2499	72159at7147	db3a
2500	72386at7147	db3a
2501	72427at7147	db3a
2502	72911at7147	db3a
2503	72959at7147	db3a
2504	73202at7147	db3a
2505	73241at7147	db3a
2506	73247at7147	db3a
2507	73318at7147	db3a
2508	73561at7147	db3a
2509	73571at7147	db3a
2510	73599at7147	db3a
2511	73648at7147	db3a
2512	73758at7147	db3a
2513	74082at7147	db3a
2514	74302at7147	db3a
2515	74373at7147	db3a
2516	74588at7147	db3a
2517	74618at7147	db3a
2518	74668at7147	db3a
2519	74763at7147	db3a
2520	74829at7147	db3a
2521	74916at7147	db3a
2522	75206at7147	db3a
2523	7527at7147	db3a
2524	75814at7147	db3a
2525	75860at7147	db3a
2526	75868at7147	db3a
2527	75895at7147	db3a
2528	75936at7147	db3a
2529	76362at7147	db3a
2530	76625at7147	db3a
2531	76737at7147	db3a
2532	7677at7147	db3a
2533	76807at7147	db3a
2534	76958at7147	db3a
2535	77231at7147	db3a
2536	8037at7147	db3a
2537	8161at7147	db3a
2538	8456at7147	db3a
2539	87230at7147	db3a
2540	94660at7147	db3a
2541	96682at7147	db3a
2542	98278at7147	db3a
2543	10408at7147	db3b
2544	10612at7147	db3b
2545	10620at7147	db3b
2546	10911at7147	db3b
2547	11484at7147	db3b
2548	119237at7147	db3b
2549	1200at7147	db3b
2550	12100at7147	db3b
2551	12219at7147	db3b
2552	122994at7147	db3b
2553	12361at7147	db3b
2554	126448at7147	db3b
2555	127852at7147	db3b
2556	12796at7147	db3b
2557	12973at7147	db3b
2558	130547at7147	db3b
2559	13055at7147	db3b
2560	134526at7147	db3b
2561	135865at7147	db3b
2562	14042at7147	db3b
2563	140441at7147	db3b
2564	14119at7147	db3b
2565	148910at7147	db3b
2566	151630at7147	db3b
2567	155301at7147	db3b
2568	16128at7147	db3b
2569	162448at7147	db3b
2570	162661at7147	db3b
2571	162738at7147	db3b
2572	162863at7147	db3b
2573	163039at7147	db3b
2574	163141at7147	db3b
2575	163264at7147	db3b
2576	163816at7147	db3b
2577	164175at7147	db3b
2578	164185at7147	db3b
2579	164861at7147	db3b
2580	164984at7147	db3b
2581	165155at7147	db3b
2582	165235at7147	db3b
2583	165507at7147	db3b
2584	165544at7147	db3b
2585	165549at7147	db3b
2586	165627at7147	db3b
2587	165697at7147	db3b
2588	166048at7147	db3b
2589	166470at7147	db3b
2590	166680at7147	db3b
2591	166809at7147	db3b
2592	166819at7147	db3b
2593	167068at7147	db3b
2594	167430at7147	db3b
2595	168362at7147	db3b
2596	16840at7147	db3b
2597	168795at7147	db3b
2598	168969at7147	db3b
2599	169184at7147	db3b
2600	171757at7147	db3b
2601	172192at7147	db3b
2602	172210at7147	db3b
2603	172493at7147	db3b
2604	17265at7147	db3b
2605	173667at7147	db3b
2606	174429at7147	db3b
2607	17444at7147	db3b
2608	174522at7147	db3b
2609	175088at7147	db3b
2610	175877at7147	db3b
2611	176483at7147	db3b
2612	177434at7147	db3b
2613	177608at7147	db3b
2614	177652at7147	db3b
2615	177883at7147	db3b
2616	177913at7147	db3b
2617	178759at7147	db3b
2618	17888at7147	db3b
2619	178903at7147	db3b
2620	181091at7147	db3b
2621	181105at7147	db3b
2622	181571at7147	db3b
2623	182238at7147	db3b
2624	184640at7147	db3b
2625	1854at7147	db3b
2626	185722at7147	db3b
2627	186197at7147	db3b
2628	186362at7147	db3b
2629	186650at7147	db3b
2630	187313at7147	db3b
2631	188173at7147	db3b
2632	188746at7147	db3b
2633	190022at7147	db3b
2634	1907at7147	db3b
2635	190896at7147	db3b
2636	191342at7147	db3b
2637	19212at7147	db3b
2638	192217at7147	db3b
2639	193757at7147	db3b
2640	19395at7147	db3b
2641	195027at7147	db3b
2642	195214at7147	db3b
2643	197070at7147	db3b
2644	197196at7147	db3b
2645	197207at7147	db3b
2646	197894at7147	db3b
2647	197948at7147	db3b
2648	199444at7147	db3b
2649	200390at7147	db3b
2650	201450at7147	db3b
2651	203569at7147	db3b
2652	20384at7147	db3b
2653	204057at7147	db3b
2654	204754at7147	db3b
2655	205742at7147	db3b
2656	206361at7147	db3b
2657	207537at7147	db3b
2658	207748at7147	db3b
2659	208542at7147	db3b
2660	209679at7147	db3b
2661	210072at7147	db3b
2662	211705at7147	db3b
2663	212800at7147	db3b
2664	213386at7147	db3b
2665	214518at7147	db3b
2666	214546at7147	db3b
2667	214763at7147	db3b
2668	216533at7147	db3b
2669	216811at7147	db3b
2670	217498at7147	db3b
2671	217999at7147	db3b
2672	218877at7147	db3b
2673	218974at7147	db3b
2674	219340at7147	db3b
2675	220528at7147	db3b
2676	220952at7147	db3b
2677	221587at7147	db3b
2678	222932at7147	db3b
2679	223201at7147	db3b
2680	223822at7147	db3b
2681	224266at7147	db3b
2682	224516at7147	db3b
2683	224916at7147	db3b
2684	225581at7147	db3b
2685	226752at7147	db3b
2686	227473at7147	db3b
2687	228569at7147	db3b
2688	228587at7147	db3b
2689	229769at7147	db3b
2690	231117at7147	db3b
2691	232528at7147	db3b
2692	232822at7147	db3b
2693	232996at7147	db3b
2694	233185at7147	db3b
2695	233816at7147	db3b
2696	234759at7147	db3b
2697	236620at7147	db3b
2698	237248at7147	db3b
2699	237431at7147	db3b
2700	238031at7147	db3b
2701	238394at7147	db3b
2702	238586at7147	db3b
2703	238915at7147	db3b
2704	239240at7147	db3b
2705	239782at7147	db3b
2706	241406at7147	db3b
2707	24160at7147	db3b
2708	241665at7147	db3b
2709	242106at7147	db3b
2710	243777at7147	db3b
2711	244942at7147	db3b
2712	245107at7147	db3b
2713	246361at7147	db3b
2714	247442at7147	db3b
2715	247544at7147	db3b
2716	247859at7147	db3b
2717	248354at7147	db3b
2718	249380at7147	db3b
2719	250006at7147	db3b
2720	250262at7147	db3b
2721	250915at7147	db3b
2722	252557at7147	db3b
2723	252823at7147	db3b
2724	25365at7147	db3b
2725	253912at7147	db3b
2726	25417at7147	db3b
2727	255256at7147	db3b
2728	2552at7147	db3b
2729	255496at7147	db3b
2730	255795at7147	db3b
2731	256107at7147	db3b
2732	256647at7147	db3b
2733	257063at7147	db3b
2734	257558at7147	db3b
2735	257859at7147	db3b
2736	259008at7147	db3b
2737	259157at7147	db3b
2738	259255at7147	db3b
2739	259299at7147	db3b
2740	259332at7147	db3b
2741	261017at7147	db3b
2742	263519at7147	db3b
2743	263557at7147	db3b
2744	264982at7147	db3b
2745	265118at7147	db3b
2746	265154at7147	db3b
2747	265341at7147	db3b
2748	265580at7147	db3b
2749	26565at7147	db3b
2750	266921at7147	db3b
2751	268351at7147	db3b
2752	268784at7147	db3b
2753	269544at7147	db3b
2754	269826at7147	db3b
2755	270210at7147	db3b
2756	27053at7147	db3b
2757	270852at7147	db3b
2758	271043at7147	db3b
2759	271225at7147	db3b
2760	271803at7147	db3b
2761	272160at7147	db3b
2762	273176at7147	db3b
2763	273636at7147	db3b
2764	273793at7147	db3b
2765	273822at7147	db3b
2766	274495at7147	db3b
2767	274654at7147	db3b
2768	274980at7147	db3b
2769	275911at7147	db3b
2770	276185at7147	db3b
2771	276315at7147	db3b
2772	277209at7147	db3b
2773	278660at7147	db3b
2774	278899at7147	db3b
2775	280361at7147	db3b
2776	280459at7147	db3b
2777	280464at7147	db3b
2778	281011at7147	db3b
2779	281283at7147	db3b
2780	281347at7147	db3b
2781	281523at7147	db3b
2782	283943at7147	db3b
2783	284819at7147	db3b
2784	28547at7147	db3b
2785	287476at7147	db3b
2786	287774at7147	db3b
2787	288317at7147	db3b
2788	28877at7147	db3b
2789	289612at7147	db3b
2790	290064at7147	db3b
2791	291384at7147	db3b
2792	291867at7147	db3b
2793	291945at7147	db3b
2794	292255at7147	db3b
2795	292560at7147	db3b
2796	292716at7147	db3b
2797	292762at7147	db3b
2798	294505at7147	db3b
2799	295011at7147	db3b
2800	29552at7147	db3b
2801	295558at7147	db3b
2802	295624at7147	db3b
2803	295953at7147	db3b
2804	296305at7147	db3b
2805	29676at7147	db3b
2806	2969at7147	db3b
2807	297571at7147	db3b
2808	298591at7147	db3b
2809	298828at7147	db3b
2810	298856at7147	db3b
2811	300196at7147	db3b
2812	300291at7147	db3b
2813	30071at7147	db3b
2814	300956at7147	db3b
2815	302405at7147	db3b
2816	302500at7147	db3b
2817	304040at7147	db3b
2818	305110at7147	db3b
2819	305311at7147	db3b
2820	305813at7147	db3b
2821	307441at7147	db3b
2822	308242at7147	db3b
2823	308627at7147	db3b
2824	308633at7147	db3b
2825	308882at7147	db3b
2826	309960at7147	db3b
2827	311425at7147	db3b
2828	311472at7147	db3b
2829	313023at7147	db3b
2830	313192at7147	db3b
2831	313468at7147	db3b
2832	316051at7147	db3b
2833	316725at7147	db3b
2834	318238at7147	db3b
2835	318883at7147	db3b
2836	323507at7147	db3b
2837	323595at7147	db3b
2838	324452at7147	db3b
2839	325495at7147	db3b
2840	326427at7147	db3b
2841	326743at7147	db3b
2842	327080at7147	db3b
2843	32727at7147	db3b
2844	327876at7147	db3b
2845	32815at7147	db3b
2846	328778at7147	db3b
2847	328983at7147	db3b
2848	330258at7147	db3b
2849	330356at7147	db3b
2850	330882at7147	db3b
2851	3308at7147	db3b
2852	33333at7147	db3b
2853	333890at7147	db3b
2854	336049at7147	db3b
2855	336086at7147	db3b
2856	336160at7147	db3b
2857	336167at7147	db3b
2858	336581at7147	db3b
2859	339983at7147	db3b
2860	34007at7147	db3b
2861	341168at7147	db3b
2862	342499at7147	db3b
2863	34360at7147	db3b
2864	344160at7147	db3b
2865	344962at7147	db3b
2866	347134at7147	db3b
2867	348025at7147	db3b
2868	348238at7147	db3b
2869	349390at7147	db3b
2870	350662at7147	db3b
2871	350700at7147	db3b
2872	355389at7147	db3b
2873	36172at7147	db3b
2874	36193at7147	db3b
2875	37186at7147	db3b
2876	37808at7147	db3b
2877	38132at7147	db3b
2878	4073at7147	db3b
2879	40882at7147	db3b
2880	41434at7147	db3b
2881	41456at7147	db3b
2882	42863at7147	db3b
2883	43869at7147	db3b
2884	44860at7147	db3b
2885	44889at7147	db3b
2886	46504at7147	db3b
2887	46512at7147	db3b
2888	4932at7147	db3b
2889	54542at7147	db3b
2890	54844at7147	db3b
2891	54903at7147	db3b
2892	55109at7147	db3b
2893	55165at7147	db3b
2894	55224at7147	db3b
2895	55391at7147	db3b
2896	55577at7147	db3b
2897	55641at7147	db3b
2898	55671at7147	db3b
2899	55683at7147	db3b
2900	55818at7147	db3b
2901	56486at7147	db3b
2902	56534at7147	db3b
2903	56617at7147	db3b
2904	56809at7147	db3b
2905	57306at7147	db3b
2906	57847at7147	db3b
2907	58177at7147	db3b
2908	58362at7147	db3b
2909	58750at7147	db3b
2910	58803at7147	db3b
2911	58894at7147	db3b
2912	59197at7147	db3b
2913	59208at7147	db3b
2914	59276at7147	db3b
2915	59513at7147	db3b
2916	59530at7147	db3b
2917	59881at7147	db3b
2918	59897at7147	db3b
2919	60157at7147	db3b
2920	60303at7147	db3b
2921	60338at7147	db3b
2922	60501at7147	db3b
2923	60504at7147	db3b
2924	60514at7147	db3b
2925	60545at7147	db3b
2926	61024at7147	db3b
2927	61053at7147	db3b
2928	61331at7147	db3b
2929	61398at7147	db3b
2930	61497at7147	db3b
2931	61769at7147	db3b
2932	61890at7147	db3b
2933	62557at7147	db3b
2934	62613at7147	db3b
2935	63582at7147	db3b
2936	63672at7147	db3b
2937	63777at7147	db3b
2938	63838at7147	db3b
2939	63904at7147	db3b
2940	64195at7147	db3b
2941	64274at7147	db3b
2942	64333at7147	db3b
2943	64411at7147	db3b
2944	64519at7147	db3b
2945	65076at7147	db3b
2946	65138at7147	db3b
2947	65151at7147	db3b
2948	65217at7147	db3b
2949	65361at7147	db3b
2950	65433at7147	db3b
2951	65523at7147	db3b
2952	65754at7147	db3b
2953	65801at7147	db3b
2954	65939at7147	db3b
2955	65992at7147	db3b
2956	66007at7147	db3b
2957	66048at7147	db3b
2958	66228at7147	db3b
2959	66364at7147	db3b
2960	66538at7147	db3b
2961	66757at7147	db3b
2962	67641at7147	db3b
2963	67901at7147	db3b
2964	68417at7147	db3b
2965	68482at7147	db3b
2966	68613at7147	db3b
2967	68649at7147	db3b
2968	68670at7147	db3b
2969	69002at7147	db3b
2970	69017at7147	db3b
2971	69073at7147	db3b
2972	69219at7147	db3b
2973	69404at7147	db3b
2974	69557at7147	db3b
2975	69699at7147	db3b
2976	69924at7147	db3b
2977	69929at7147	db3b
2978	70366at7147	db3b
2979	70383at7147	db3b
2980	70546at7147	db3b
2981	70779at7147	db3b
2982	70976at7147	db3b
2983	71034at7147	db3b
2984	71109at7147	db3b
2985	71129at7147	db3b
2986	71372at7147	db3b
2987	71485at7147	db3b
2988	71559at7147	db3b
2989	71593at7147	db3b
2990	71612at7147	db3b
2991	72055at7147	db3b
2992	72372at7147	db3b
2993	73073at7147	db3b
2994	73211at7147	db3b
2995	73368at7147	db3b
2996	73639at7147	db3b
2997	73667at7147	db3b
2998	74048at7147	db3b
2999	74338at7147	db3b
3000	74410at7147	db3b
3001	74474at7147	db3b
3002	74865at7147	db3b
3003	74875at7147	db3b
3004	75300at7147	db3b
3005	75376at7147	db3b
3006	75531at7147	db3b
3007	7563at7147	db3b
3008	75947at7147	db3b
3009	76308at7147	db3b
3010	76417at7147	db3b
3011	76798at7147	db3b
3012	76862at7147	db3b
3013	76978at7147	db3b
3014	77031at7147	db3b
3015	77188at7147	db3b
3016	8734at7147	db3b
3017	8873at7147	db3b
3018	8at7147	db3b
3019	9356at7147	db3b
3020	98712at7147	db3b
3021	10055at7147	db4a
3022	103572at7147	db4a
3023	110288at7147	db4a
3024	11146at7147	db4a
3025	113530at7147	db4a
3026	114603at7147	db4a
3027	119398at7147	db4a
3028	12285at7147	db4a
3029	127327at7147	db4a
3030	128900at7147	db4a
3031	133872at7147	db4a
3032	13731at7147	db4a
3033	139180at7147	db4a
3034	141501at7147	db4a
3035	14792at7147	db4a
3036	148702at7147	db4a
3037	148771at7147	db4a
3038	149629at7147	db4a
3039	149829at7147	db4a
3040	150523at7147	db4a
3041	152441at7147	db4a
3042	15356at7147	db4a
3043	153867at7147	db4a
3044	15909at7147	db4a
3045	16285at7147	db4a
3046	162861at7147	db4a
3047	162967at7147	db4a
3048	163189at7147	db4a
3049	163245at7147	db4a
3050	163641at7147	db4a
3051	163733at7147	db4a
3052	163873at7147	db4a
3053	163938at7147	db4a
3054	164012at7147	db4a
3055	165092at7147	db4a
3056	165173at7147	db4a
3057	165269at7147	db4a
3058	165282at7147	db4a
3059	165302at7147	db4a
3060	165935at7147	db4a
3061	165949at7147	db4a
3062	166159at7147	db4a
3063	16687at7147	db4a
3064	16747at7147	db4a
3065	167579at7147	db4a
3066	167748at7147	db4a
3067	168261at7147	db4a
3068	168480at7147	db4a
3069	168738at7147	db4a
3070	168846at7147	db4a
3071	168852at7147	db4a
3072	169142at7147	db4a
3073	16927at7147	db4a
3074	171356at7147	db4a
3075	173684at7147	db4a
3076	175770at7147	db4a
3077	176776at7147	db4a
3078	17799at7147	db4a
3079	178910at7147	db4a
3080	179741at7147	db4a
3081	179947at7147	db4a
3082	180001at7147	db4a
3083	180421at7147	db4a
3084	181851at7147	db4a
3085	182762at7147	db4a
3086	182777at7147	db4a
3087	184633at7147	db4a
3088	185245at7147	db4a
3089	185368at7147	db4a
3090	185824at7147	db4a
3091	186586at7147	db4a
3092	188541at7147	db4a
3093	189269at7147	db4a
3094	190340at7147	db4a
3095	190815at7147	db4a
3096	190820at7147	db4a
3097	192487at7147	db4a
3098	193127at7147	db4a
3099	193405at7147	db4a
3100	193941at7147	db4a
3101	196429at7147	db4a
3102	197278at7147	db4a
3103	197434at7147	db4a
3104	197632at7147	db4a
3105	198277at7147	db4a
3106	19873at7147	db4a
3107	198742at7147	db4a
3108	199531at7147	db4a
3109	20074at7147	db4a
3110	201709at7147	db4a
3111	202134at7147	db4a
3112	202373at7147	db4a
3113	202603at7147	db4a
3114	202948at7147	db4a
3115	204616at7147	db4a
3116	204706at7147	db4a
3117	205197at7147	db4a
3118	205421at7147	db4a
3119	205547at7147	db4a
3120	206669at7147	db4a
3121	206736at7147	db4a
3122	207472at7147	db4a
3123	209639at7147	db4a
3124	210106at7147	db4a
3125	210867at7147	db4a
3126	211619at7147	db4a
3127	211637at7147	db4a
3128	211840at7147	db4a
3129	212485at7147	db4a
3130	214054at7147	db4a
3131	21439at7147	db4a
3132	214452at7147	db4a
3133	214663at7147	db4a
3134	215410at7147	db4a
3135	21585at7147	db4a
3136	215907at7147	db4a
3137	217331at7147	db4a
3138	217885at7147	db4a
3139	21818at7147	db4a
3140	218232at7147	db4a
3141	218702at7147	db4a
3142	218834at7147	db4a
3143	219748at7147	db4a
3144	219782at7147	db4a
3145	220279at7147	db4a
3146	221955at7147	db4a
3147	223992at7147	db4a
3148	22418at7147	db4a
3149	224410at7147	db4a
3150	225447at7147	db4a
3151	225at7147	db4a
3152	226095at7147	db4a
3153	226671at7147	db4a
3154	227327at7147	db4a
3155	229094at7147	db4a
3156	229492at7147	db4a
3157	230372at7147	db4a
3158	230733at7147	db4a
3159	230877at7147	db4a
3160	232531at7147	db4a
3161	232624at7147	db4a
3162	232701at7147	db4a
3163	233984at7147	db4a
3164	234808at7147	db4a
3165	235435at7147	db4a
3166	235509at7147	db4a
3167	235545at7147	db4a
3168	236464at7147	db4a
3169	237014at7147	db4a
3170	237068at7147	db4a
3171	237608at7147	db4a
3172	237923at7147	db4a
3173	238372at7147	db4a
3174	238757at7147	db4a
3175	239407at7147	db4a
3176	240980at7147	db4a
3177	243541at7147	db4a
3178	243617at7147	db4a
3179	248030at7147	db4a
3180	248599at7147	db4a
3181	248914at7147	db4a
3182	249087at7147	db4a
3183	249317at7147	db4a
3184	249403at7147	db4a
3185	249573at7147	db4a
3186	249799at7147	db4a
3187	250425at7147	db4a
3188	250473at7147	db4a
3189	250601at7147	db4a
3190	250679at7147	db4a
3191	252068at7147	db4a
3192	253335at7147	db4a
3193	253521at7147	db4a
3194	253970at7147	db4a
3195	254081at7147	db4a
3196	25471at7147	db4a
3197	254776at7147	db4a
3198	255746at7147	db4a
3199	255927at7147	db4a
3200	256533at7147	db4a
3201	25662at7147	db4a
3202	257074at7147	db4a
3203	257774at7147	db4a
3204	257791at7147	db4a
3205	260249at7147	db4a
3206	260331at7147	db4a
3207	260478at7147	db4a
3208	260859at7147	db4a
3209	260915at7147	db4a
3210	261350at7147	db4a
3211	261561at7147	db4a
3212	262476at7147	db4a
3213	262827at7147	db4a
3214	263544at7147	db4a
3215	263862at7147	db4a
3216	264387at7147	db4a
3217	265311at7147	db4a
3218	267052at7147	db4a
3219	267502at7147	db4a
3220	267567at7147	db4a
3221	267608at7147	db4a
3222	267852at7147	db4a
3223	267888at7147	db4a
3224	269405at7147	db4a
3225	27022at7147	db4a
3226	270297at7147	db4a
3227	270794at7147	db4a
3228	270856at7147	db4a
3229	270898at7147	db4a
3230	271237at7147	db4a
3231	27128at7147	db4a
3232	271390at7147	db4a
3233	272336at7147	db4a
3234	272436at7147	db4a
3235	272529at7147	db4a
3236	272674at7147	db4a
3237	274653at7147	db4a
3238	274681at7147	db4a
3239	277359at7147	db4a
3240	27804at7147	db4a
3241	279155at7147	db4a
3242	279184at7147	db4a
3243	280460at7147	db4a
3244	280577at7147	db4a
3245	280772at7147	db4a
3246	281282at7147	db4a
3247	281324at7147	db4a
3248	281374at7147	db4a
3249	281924at7147	db4a
3250	282748at7147	db4a
3251	282957at7147	db4a
3252	283644at7147	db4a
3253	283691at7147	db4a
3254	284282at7147	db4a
3255	285035at7147	db4a
3256	285481at7147	db4a
3257	285538at7147	db4a
3258	285678at7147	db4a
3259	286138at7147	db4a
3260	286854at7147	db4a
3261	287967at7147	db4a
3262	289027at7147	db4a
3263	289464at7147	db4a
3264	291230at7147	db4a
3265	291269at7147	db4a
3266	291747at7147	db4a
3267	291806at7147	db4a
3268	291851at7147	db4a
3269	292315at7147	db4a
3270	293685at7147	db4a
3271	293787at7147	db4a
3272	293819at7147	db4a
3273	294539at7147	db4a
3274	294643at7147	db4a
3275	295066at7147	db4a
3276	296070at7147	db4a
3277	296217at7147	db4a
3278	296669at7147	db4a
3279	297115at7147	db4a
3280	300691at7147	db4a
3281	301263at7147	db4a
3282	301802at7147	db4a
3283	302468at7147	db4a
3284	302572at7147	db4a
3285	303109at7147	db4a
3286	303520at7147	db4a
3287	303635at7147	db4a
3288	304533at7147	db4a
3289	304708at7147	db4a
3290	304856at7147	db4a
3291	304872at7147	db4a
3292	306279at7147	db4a
3293	306330at7147	db4a
3294	306684at7147	db4a
3295	308369at7147	db4a
3296	308760at7147	db4a
3297	308781at7147	db4a
3298	308920at7147	db4a
3299	310079at7147	db4a
3300	310466at7147	db4a
3301	310580at7147	db4a
3302	311719at7147	db4a
3303	313130at7147	db4a
3304	313308at7147	db4a
3305	313690at7147	db4a
